key,breakout_lookback,atr_period,atr_mult,risk_per_trade,trend_filter,regime_filter,is_return,is_mdd,is_trades,is_win_rate,is_pf,is_avg_r,oos_return,oos_mdd,oos_trades,oos_win_rate,oos_pf,oos_avg_r,rank_score
lb55_atr10_m2.5_r0.0025_tfnone_rfadx20,55,10,2.5,0.0025,none,adx20,-0.009649493474685022,-0.025154148023584844,24,0.16666666666666666,0.7104477133177918,-0.15191371599659825,0.007390202231345677,-0.006727741603774318,6,0.5,2.406249996927968,0.46698329767164243,0.11142545727522041
lb55_atr14_m3.0_r0.0025_tfnone_rfadx20,55,14,3.0,0.0025,none,adx20,0.0018526049002873801,-0.01770159194095,19,0.2631578947368421,1.0929892561195649,0.03735123167472288,0.004992775407166361,-0.006159921511866617,6,0.6666666666666666,2.2042430367041836,0.3193036001496963,0.1091140904151034
lb55_atr14_m3.0_r0.005_tfnone_rfadx20,55,14,3.0,0.005,none,adx20,0.0033966952010016094,-0.0351274403757561,19,0.2631578947368421,1.0844398232480013,0.037351231674722915,0.009961333997723365,-0.012257277407832112,6,0.6666666666666666,2.194204310121505,0.3193036001496963,0.10823118274789365
lb55_atr10_m2.5_r0.005_tfnone_rfadx20,55,10,2.5,0.005,none,adx20,-0.01967314603478687,-0.049723320488974654,24,0.16666666666666666,0.7052501452793621,-0.15191371599659828,0.014733586477080785,-0.01337636614832105,6,0.5,2.3939543675492527,0.46698329767164243,0.10549100919430368
lb55_atr10_m2.5_r0.0025_tfma100_rfadx20,55,10,2.5,0.0025,ma100,adx20,-0.013798731413330878,-0.02515414802358462,23,0.08695652173913043,0.6213046960317496,-0.22653074483893104,0.007390202231345677,-0.006727741603774318,6,0.5,2.406249996927968,0.46698329767164243,0.10209330849762223
lb55_atr14_m3.0_r0.0025_tfma100_rfadx20,55,14,3.0,0.0025,ma100,adx20,-0.001419307400276848,-0.017701591940950334,18,0.2222222222222222,0.9383412674702161,-0.028488950181737065,0.004992775407166361,-0.006159921511866617,6,0.6666666666666666,2.2042430367041836,0.3193036001496963,0.10025691008659104
lb55_atr10_m3.0_r0.0025_tfnone_rfadx20,55,10,3.0,0.0025,none,adx20,-0.003951260850130978,-0.020898552888556465,21,0.2857142857142857,0.830158737607956,-0.07259984239255778,0.005370150244335958,-0.006698901762155707,6,0.6666666666666666,2.2512197875179765,0.3406913818733075,0.09813331933581519
lb55_atr14_m3.0_r0.005_tfma100_rfadx20,55,14,3.0,0.005,ma100,adx20,-0.0031566882231287563,-0.035127440375756214,18,0.2222222222222222,0.9317999775505845,-0.028488950181736934,0.009961333997723365,-0.012257277407832112,6,0.6666666666666666,2.194204310121505,0.3193036001496963,0.09791842591477186
lb55_atr10_m2.5_r0.005_tfma100_rfadx20,55,10,2.5,0.005,ma100,adx20,-0.027880123115295308,-0.04972332048897532,23,0.08695652173913043,0.6164500861294998,-0.2265307448389311,0.014733586477080785,-0.01337636614832105,6,0.5,2.3939543675492527,0.46698329767164243,0.09433647886329712
lb55_atr10_m3.0_r0.005_tfnone_rfadx20,55,10,3.0,0.005,none,adx20,-0.008201820084995037,-0.04140251836284958,21,0.2857142857142857,0.8246675912379355,-0.07259984239255779,0.010705886774424522,-0.013329272073773435,6,0.6666666666666666,2.2399443517187487,0.3406913818733075,0.09428324328928327
lb55_atr10_m3.0_r0.0025_tfma100_rfadx20,55,10,3.0,0.0025,ma100,adx20,-0.007222332822867439,-0.020898552888556132,20,0.25,0.7236259846445351,-0.13804004888366123,0.005370150244335958,-0.006698901762155707,6,0.6666666666666666,2.2512197875179765,0.3406913818733075,0.08981672497399637
lb55_atr10_m3.0_r0.005_tfma100_rfadx20,55,10,3.0,0.005,ma100,adx20,-0.014714890666837621,-0.04140251836285036,20,0.25,0.718974581687507,-0.1380400488836613,0.010705886774424522,-0.013329272073773435,6,0.6666666666666666,2.2399443517187487,0.3406913818733075,0.08451656685920295
lb55_atr20_m3.0_r0.0025_tfnone_rfadx20,55,20,3.0,0.0025,none,adx20,-0.010622083734888377,-0.023402212940820233,22,0.18181818181818182,0.6429526301052554,-0.18312938736225634,0.004625850155602018,-0.006003238057119997,6,0.6666666666666666,2.265560778963072,0.2962540705755799,0.07597403107853472
lb55_atr20_m3.0_r0.0025_tfma100_rfadx20,55,20,3.0,0.0025,ma100,adx20,-0.013345660325005837,-0.023402212940820122,21,0.14285714285714285,0.5877505327485368,-0.24134911705711584,0.004625850155602018,-0.006003238057119997,6,0.6666666666666666,2.265560778963072,0.2962540705755799,0.06907457324243613
lb55_atr20_m3.0_r0.005_tfnone_rfadx20,55,20,3.0,0.005,none,adx20,-0.02143748550228808,-0.046309784599010584,22,0.18181818181818182,0.6396457594647019,-0.1831293873622563,0.009230656063361486,-0.011941419959760391,6,0.6666666666666666,2.2550574625533466,0.29625407057558,0.06864921939392396
lb55_atr20_m3.0_r0.005_tfma100_rfadx20,55,20,3.0,0.005,ma100,adx20,-0.026826793538952565,-0.04630978459901147,21,0.14285714285714285,0.5845584527912753,-0.24134911705711581,0.009230656063361486,-0.011941419959760391,6,0.6666666666666666,2.2550574625533466,0.29625407057558,0.06055138770905363
lb55_atr14_m3.0_r0.0025_tfnone_rfnone,55,14,3.0,0.0025,none,none,0.001269198547020567,-0.01524529192140378,20,0.25,1.0606121131096828,0.02541056710022278,-0.0008128078506103309,-0.01071548947409462,8,0.5,0.9183019343832012,-0.03686931554826299,0.020062801369337115
lb55_atr10_m2.5_r0.0025_tfnone_rfnone,55,10,2.5,0.0025,none,none,-0.010313983447441832,-0.02272570859294898,25,0.16,0.7008735934669358,-0.15483536809408577,0.0014051936701500178,-0.01086296092267891,8,0.375,1.1250681177958242,0.06846263011700299,0.017000678638526192
