key,breakout_lookback,atr_period,atr_mult,risk_per_trade,trend_filter,regime_filter,is_return,is_mdd,is_trades,is_win_rate,is_pf,is_avg_r,oos_return,oos_mdd,oos_trades,oos_win_rate,oos_pf,oos_avg_r,rank_score
lb55_atr14_m3.0_r0.0025_tfnone_rfadx20,55,14,3.0,0.0025,none,adx20,0.0021878528694978527,-0.01648431299224551,19,0.2631578947368421,1.1116883618535647,0.04410429106056434,0.0028923162148219994,-0.00615084832515056,6,0.6666666666666666,1.6721159566191965,0.18413306250376268,0.0767280204041702
lb55_atr14_m3.0_r0.0025_tfma100_rfadx20,55,14,3.0,0.0025,ma100,adx20,0.0020824664361145384,-0.016484312992245398,18,0.2222222222222222,1.1063196381765694,0.04434283178878791,0.0028923162148219994,-0.00615084832515056,6,0.6666666666666666,1.6721159566191965,0.18413306250376268,0.07664509722425884
lb55_atr14_m3.0_r0.005_tfnone_rfadx20,55,14,3.0,0.005,none,adx20,0.004068857559784256,-0.032732283303280485,19,0.2631578947368421,1.1028539488958722,0.04410429106056439,0.005763145774176914,-0.012239494630413073,6,0.6666666666666666,1.6666452161442629,0.1841330625037627,0.07509622411421416
lb55_atr14_m3.0_r0.005_tfma100_rfadx20,55,14,3.0,0.005,ma100,adx20,0.003857711297153621,-0.03273228330328026,18,0.2222222222222222,1.0975370338284076,0.04434283178878793,0.005763145774176914,-0.012239494630413073,6,0.6666666666666666,1.6666452161442629,0.1841330625037627,0.07496625300154157
lb55_atr10_m2.5_r0.0025_tfnone_rfadx20,55,10,2.5,0.0025,none,adx20,-0.008337213425516188,-0.02397691493706733,24,0.16666666666666666,0.7395898951555776,-0.13060341172874504,0.0028708412139291095,-0.006676654394211168,6,0.5,1.518528109348595,0.18409471820358136,0.04859910360574235
lb55_atr10_m2.5_r0.0025_tfma100_rfadx20,55,10,2.5,0.0025,ma100,adx20,-0.009133055352248842,-0.02397691493706766,23,0.13043478260869565,0.7145029149212114,-0.1494195599913586,0.0028708412139291095,-0.006676654394211168,6,0.5,1.518528109348595,0.18409471820358136,0.046331148473273076
lb55_atr10_m3.0_r0.0025_tfnone_rfadx20,55,10,3.0,0.0025,none,adx20,-0.0038343533341456126,-0.020079341505406578,21,0.2857142857142857,0.8343634053508111,-0.07046738983957967,0.0019132701753885595,-0.006583684766834463,6,0.6666666666666666,1.434119661405133,0.12132584873036197,0.04507967670726851
lb55_atr20_m3.0_r0.0025_tfnone_rfadx20,55,20,3.0,0.0025,none,adx20,-0.010273553927612311,-0.021853502224066346,22,0.18181818181818182,0.6505554493742601,-0.17690433969085928,0.0026831619114129346,-0.006094155842493398,6,0.6666666666666666,1.691866388070547,0.17067907017879605,0.044287114920343575
lb55_atr10_m3.0_r0.0025_tfma100_rfadx20,55,10,3.0,0.0025,ma100,adx20,-0.0041736711339763755,-0.020079341505406467,20,0.25,0.8196441038712962,-0.08046450157606608,0.0019132701753885595,-0.006583684766834463,6,0.6666666666666666,1.434119661405133,0.12132584873036197,0.04389768375486722
lb55_atr20_m3.0_r0.0025_tfma100_rfadx20,55,20,3.0,0.0025,ma100,adx20,-0.010321122548332395,-0.021853502224066124,21,0.14285714285714285,0.6489205771137972,-0.18619302667850104,0.0026831619114129346,-0.006094155842493398,6,0.6666666666666666,1.691866388070547,0.17067907017879605,0.04343578277086605
lb55_atr10_m2.5_r0.005_tfnone_rfadx20,55,10,2.5,0.005,none,adx20,-0.017070857800025152,-0.04742460793130243,24,0.16666666666666666,0.7339022161137756,-0.130603411728745,0.005707664139831259,-0.01328905342302189,6,0.5,1.513906446777659,0.1840947182035814,0.041077472429703624
lb55_atr10_m3.0_r0.005_tfnone_rfadx20,55,10,3.0,0.005,none,adx20,-0.007969198748245865,-0.03979672915235877,21,0.2857142857142857,0.8288134758635457,-0.07046738983957967,0.003803572334982297,-0.01311111160725742,6,0.6666666666666666,1.4299672084980941,0.1213258487303619,0.03966185011831313
lb55_atr10_m2.5_r0.005_tfma100_rfadx20,55,10,2.5,0.005,ma100,adx20,-0.01864725846783255,-0.047424607931302765,23,0.13043478260869565,0.7088626163316325,-0.14941955999135864,0.005707664139831259,-0.01328905342302189,6,0.5,1.513906446777659,0.1840947182035814,0.03845876335849906
lb55_atr10_m3.0_r0.005_tfma100_rfadx20,55,10,3.0,0.005,ma100,adx20,-0.008644787372183438,-0.03979672915235877,20,0.25,0.8141745925412075,-0.08046450157606612,0.003803572334982297,-0.01311111160725742,6,0.6666666666666666,1.4299672084980941,0.1213258487303619,0.03832937968571409
lb55_atr20_m3.0_r0.005_tfnone_rfadx20,55,20,3.0,0.005,none,adx20,-0.020747484225750346,-0.043279142532662185,22,0.18181818181818182,0.6471137993402445,-0.17690433969085928,0.005345594706224199,-0.012122442503636588,6,0.6666666666666666,1.6861033837623163,0.17067907017879613,0.036322724238859364
lb55_atr20_m3.0_r0.005_tfma100_rfadx20,55,20,3.0,0.005,ma100,adx20,-0.020841610138981448,-0.04327914253266263,21,0.14285714285714285,0.645478770241513,-0.18619302667850104,0.005345594706224199,-0.012122442503636588,6,0.6666666666666666,1.6861033837623163,0.17067907017879613,0.03545043966094996
lb55_atr14_m3.0_r0.0025_tfnone_rfnone,55,14,3.0,0.0025,none,none,0.0016042512921092822,-0.014024969088802908,20,0.25,1.0778533718378733,0.03182597351677222,-0.002880590239240033,-0.010646678090416861,8,0.5,0.7140451822524289,-0.13729960036286898,-0.0007760827503721045
lb55_atr14_m3.0_r0.0025_tfma100_rfnone,55,14,3.0,0.0025,ma100,none,0.0014989262281475124,-0.014024969088802908,19,0.21052631578947367,1.07274965850921,0.03140573223067914,-0.002880590239240033,-0.010646678090416861,8,0.5,0.7140451822524289,-0.13729960036286898,-0.0008927741188466548
lb55_atr14_m3.0_r0.005_tfnone_rfnone,55,14,3.0,0.005,none,none,0.00289599021809428,-0.027883252406240233,20,0.25,1.0698293812944206,0.03182597351677223,-0.005799041967113672,-0.021171482173144907,8,0.5,0.7128711329304213,-0.13729960036286898,-0.007425741403217002
lb55_atr14_m3.0_r0.005_tfma100_rfnone,55,14,3.0,0.005,ma100,none,0.0026850905984641127,-0.027883252406240233,19,0.21052631578947367,1.0647576954672446,0.03140573223067913,-0.005799041967113672,-0.021171482173144907,8,0.5,0.7128711329304213,-0.13729960036286898,-0.007568490121843039
lb10_atr20_m3.0_r0.0025_tfma100_rfadx20,10,20,3.0,0.0025,ma100,adx20,-0.03497922680478771,-0.04481022783062849,42,0.19047619047619047,0.45678358555999393,-0.3223487237366702,0.001513030146044425,-0.01025295988827668,10,0.5,1.1436545588012133,0.05540989298468531,-0.01595160112101364
lb10_atr14_m3.0_r0.0025_tfma100_rfadx20,10,14,3.0,0.0025,ma100,adx20,-0.029054867092175973,-0.042222034432086164,40,0.225,0.49504226157607945,-0.28200673709334245,0.0005212504862752709,-0.010564591283306335,10,0.5,1.0425254609472518,0.021473646230516546,-0.017104812726367782
lb10_atr10_m3.0_r0.0025_tfma100_rfadx20,10,10,3.0,0.0025,ma100,adx20,-0.030700470888074705,-0.042675301647497776,41,0.21951219512195122,0.4969982637155005,-0.2915618973376979,0.00020003085151620859,-0.011151445124561565,10,0.5,1.0152927339844888,0.00993253953512432,-0.021460051155215973
lb10_atr10_m2.5_r0.0025_tfma100_rfadx20,10,10,2.5,0.0025,ma100,adx20,-0.0517287334314791,-0.059800887089708876,50,0.18,0.3583993622301169,-0.40023640808133615,0.0027248265511330416,-0.010833806542924207,11,0.5454545454545454,1.2067166630090989,0.09951913420176127,-0.024522847501999
lb55_atr10_m2.5_r0.0025_tfnone_rfnone,55,10,2.5,0.0025,none,none,-0.009002583891521532,-0.021545542899968795,25,0.16,0.7286038206983525,-0.13437747599694666,-0.0030873173597238956,-0.009981554837967255,8,0.375,0.7313007780741182,-0.14370380448404277,-0.024559959651511726
lb55_atr20_m3.0_r0.0025_tfnone_rfnone,55,20,3.0,0.0025,none,none,-0.013408096715881834,-0.021902605767362915,24,0.16666666666666666,0.5923383880853252,-0.21157990575223115,-0.0019405483967587234,-0.010377771252881418,8,0.5,0.771733429786315,-0.0939890172699497,-0.025383632577502094
lb30_atr14_m3.0_r0.0025_tfma100_rfadx20,30,14,3.0,0.0025,ma100,adx20,-0.014598364393374474,-0.03038057822537321,26,0.23076923076923078,0.6027279614972616,-0.2129574586062653,-0.0018548868810879249,-0.0096289634468667,8,0.5,0.8022469757893705,-0.09101419528320323,-0.025797387947309233
lb55_atr20_m3.0_r0.0025_tfma100_rfnone,55,20,3.0,0.0025,ma100,none,-0.013455514682977232,-0.021902605767363026,23,0.13043478260869565,0.5908770222797578,-0.22156851413492026,-0.0019405483967587234,-0.010377771252881418,8,0.5,0.771733429786315,-0.0939890172699497,-0.026294318237138795
lb55_atr10_m2.5_r0.0025_tfma100_rfnone,55,10,2.5,0.0025,ma100,none,-0.00979789183662294,-0.021545542899969683,24,0.125,0.7043908527711059,-0.1525668707597931,-0.0030873173597238956,-0.009981554837967255,8,0.375,0.7313007780741182,-0.14370380448404277,-0.026763656431792637
lb55_atr10_m3.0_r0.0025_tfnone_rfnone,55,10,3.0,0.0025,none,none,-0.004910700677013602,-0.01814863775999731,22,0.2727272727272727,0.8005936574982477,-0.08499183397983111,-0.003890238806091628,-0.01055761428687585,8,0.5,0.6189212844320713,-0.18617253840062992,-0.026849860162174454
lb55_atr10_m3.0_r0.0025_tfma100_rfnone,55,10,3.0,0.0025,ma100,none,-0.005249651847245129,-0.01814863775999742,21,0.23809523809523808,0.7867574029789383,-0.0952045329736397,-0.003890238806091628,-0.01055761428687585,8,0.5,0.6189212844320713,-0.18617253840062992,-0.028041280023189657
lb30_atr20_m3.0_r0.0025_tfma100_rfadx20,30,20,3.0,0.0025,ma100,adx20,-0.019871713290350868,-0.029335341258032832,27,0.14814814814814814,0.5164857718995629,-0.2777118460814684,-0.001588742000090848,-0.009990978714678023,8,0.5,0.8200828573469907,-0.07980213237818506,-0.03237359804302057
lb55_atr14_m2.5_r0.0025_tfnone_rfadx20,55,14,2.5,0.0025,none,adx20,-0.008561472293148964,-0.019219820375290575,22,0.22727272727272727,0.6870408618280129,-0.14970455694320142,-0.004155330342798358,-0.008021205356952388,9,0.4444444444444444,0.5262664964917054,-0.1791942544191998,-0.035656471810672136
lb55_atr10_m2.5_r0.005_tfnone_rfnone,55,10,2.5,0.005,none,none,-0.01839469581728992,-0.04266831823319028,25,0.16,0.7225935711332221,-0.13437747599694666,-0.006224602870891216,-0.019854928522125004,8,0.375,0.7295926638637851,-0.14370380448404277,-0.036132598601316915
lb55_atr10_m3.0_r0.005_tfnone_rfnone,55,10,3.0,0.005,none,none,-0.01011641502437055,-0.03600479407485335,22,0.2727272727272727,0.7951614246553074,-0.0849918339798311,-0.007808483798057986,-0.02100002956661351,8,0.5,0.6181516808854929,-0.18617253840063,-0.03663440193488739
lb55_atr14_m2.5_r0.0025_tfma100_rfadx20,55,14,2.5,0.0025,ma100,adx20,-0.00915863057218469,-0.01921982037529102,21,0.19047619047619047,0.6650103539873372,-0.1675818705533028,-0.004155330342798358,-0.008021205356952388,9,0.4444444444444444,0.5262664964917054,-0.1791942544191998,-0.037720778309449234
lb55_atr10_m3.0_r0.005_tfma100_rfnone,55,10,3.0,0.005,ma100,none,-0.010790541360153671,-0.03600479407485313,21,0.23809523809523808,0.7813627256221302,-0.09520453297363965,-0.007808483798057986,-0.02100002956661351,8,0.5,0.6181516808854929,-0.18617253840063,-0.03797625628779636
lb10_atr14_m3.0_r0.005_tfma100_rfadx20,10,14,3.0,0.005,ma100,adx20,-0.05771064802289794,-0.08278679083684304,40,0.225,0.4947747213162461,-0.28200673709334245,0.0009564490040057105,-0.021027444595673073,10,0.5,1.0388067044122284,0.02147364623051656,-0.03823528764348344
lb55_atr20_m3.0_r0.005_tfnone_rfnone,55,20,3.0,0.005,none,none,-0.02695214119886813,-0.0433773823684811,24,0.16666666666666666,0.5890659556654279,-0.21157990575223115,-0.003915684298434141,-0.020629525450866604,8,0.5,0.7703412651281193,-0.09398901726994964,-0.03829820990764383
lb55_atr10_m2.5_r0.005_tfma100_rfnone,55,10,2.5,0.005,ma100,none,-0.01996897334208958,-0.042668318233189506,24,0.125,0.6983684821400025,-0.15256687075979306,-0.006224602870891216,-0.019854928522125004,8,0.375,0.7295926638637851,-0.14370380448404277,-0.03868695896365452
lb55_atr20_m3.0_r0.005_tfma100_rfnone,55,20,3.0,0.005,ma100,none,-0.027045670719448633,-0.04337738236848143,23,0.13043478260869565,0.5876002893643357,-0.22156851413492026,-0.003915684298434141,-0.020629525450866604,8,0.5,0.7703412651281193,-0.09398901726994964,-0.039229690921551874
lb10_atr20_m3.0_r0.005_tfma100_rfadx20,10,20,3.0,0.005,ma100,adx20,-0.06912299337305239,-0.08773970615478588,42,0.19047619047619047,0.45659335163788245,-0.3223487237366702,0.002952690236007083,-0.020415212015672868,10,0.5,1.1392862386701237,0.05540989298468525,-0.03926397524449676
lb20_atr10_m2.5_r0.0025_tfma100_rfadx20,20,10,2.5,0.0025,ma100,adx20,-0.03962491483984587,-0.04940814105654545,39,0.1794871794871795,0.402694533202667,-0.3925832660336097,-6.273751845942144e-05,-0.012022019076033952,9,0.3333333333333333,0.994999351153835,-0.004868124545422268,-0.039419908091212694
