key,breakout_lookback,atr_period,atr_mult,risk_per_trade,trend_filter,regime_filter,is_return,is_mdd,is_trades,is_win_rate,is_pf,is_avg_r,oos_return,oos_mdd,oos_trades,oos_win_rate,oos_pf,oos_avg_r,rank_score
lb55_atr14_m3.0_r0.0025_tfnone_rfadx20,55,14,3.0,0.0025,none,adx20,0.0013941551040612676,-0.0172632230546802,19,0.2631578947368421,1.0683992629596601,0.027920698114875322,0.0028923162148219994,-0.00615084832515056,6,0.6666666666666666,1.6721159566191965,0.18413306250376268,0.0743912090798491
lb55_atr14_m3.0_r0.0025_tfma100_rfadx20,55,14,3.0,0.0025,ma100,adx20,0.0012888521330514102,-0.017263223054679977,18,0.2222222222222222,1.0632395971608999,0.02726015034611616,0.0028923162148219994,-0.00615084832515056,6,0.6666666666666666,1.6721159566191965,0.18413306250376268,0.07423184832224129
lb55_atr14_m3.0_r0.005_tfnone_rfadx20,55,14,3.0,0.005,none,adx20,0.0024779487533106437,-0.03426488210576728,19,0.2631578947368421,1.060216772142436,0.027920698114875367,0.005763145774176914,-0.012239494630413073,6,0.6666666666666666,1.6666452161442629,0.1841330625037627,0.07230199658029401
lb55_atr14_m3.0_r0.005_tfma100_rfadx20,55,14,3.0,0.005,ma100,adx20,0.0022671370438793748,-0.03426488210576717,18,0.2222222222222222,1.0551054130760555,0.027260150346116188,0.005763145774176914,-0.012239494630413073,6,0.6666666666666666,1.6666452161442629,0.1841330625037627,0.07209566411108653
lb55_atr10_m2.5_r0.0025_tfnone_rfadx20,55,10,2.5,0.0025,none,adx20,-0.009144515755859728,-0.024771485149550854,24,0.16666666666666666,0.7213992212538602,-0.14376255225949672,0.0028708412139291095,-0.006676654394211168,6,0.5,1.518528109348595,0.18409471820358136,0.046782150854931266
lb55_atr10_m2.5_r0.0025_tfma100_rfadx20,55,10,2.5,0.0025,ma100,adx20,-0.009939709795981466,-0.024771485149551187,23,0.13043478260869565,0.696929270916213,-0.16315083706692562,0.0028708412139291095,-0.006676654394211168,6,0.5,1.518528109348595,0.18409471820358136,0.04447090413768111
lb55_atr10_m3.0_r0.0025_tfnone_rfadx20,55,10,3.0,0.0025,none,adx20,-0.004510121199383987,-0.02074408927472604,21,0.2857142857142857,0.8106976371767898,-0.08306248321008917,0.0019132701753885595,-0.006583684766834463,6,0.6666666666666666,1.434119661405133,0.12132584873036197,0.04333195524445971
lb55_atr10_m3.0_r0.0025_tfma100_rfadx20,55,10,3.0,0.0025,ma100,adx20,-0.004849208816547712,-0.020744089274725708,20,0.25,0.7963958319276508,-0.09368934961510104,0.0019132701753885595,-0.006583684766834463,6,0.6666666666666666,1.434119661405133,0.12132584873036197,0.04209934605118158
lb55_atr20_m3.0_r0.0025_tfnone_rfadx20,55,20,3.0,0.0025,none,adx20,-0.011210786777058779,-0.022779769308193143,22,0.18181818181818182,0.6304568015021407,-0.19348960456752937,0.002615824616228002,-0.006094155842493398,6,0.6666666666666666,1.6745354444419314,0.16632234042727526,0.04099047876921717
lb55_atr20_m3.0_r0.0025_tfma100_rfadx20,55,20,3.0,0.0025,ma100,adx20,-0.0112583103521261,-0.02277976930819292,21,0.14285714285714285,0.6288724359964412,-0.2035680660731078,0.002615824616228002,-0.006094155842493398,6,0.6666666666666666,1.6745354444419314,0.16632234042727526,0.04007059194088895
