key,breakout_lookback,atr_period,atr_mult,risk_per_trade,trend_filter,regime_filter,is_return,is_mdd,is_trades,is_win_rate,is_pf,is_avg_r,oos_return,oos_mdd,oos_trades,oos_win_rate,oos_pf,oos_avg_r,rank_score
lb55_atr14_m3.0_r0.0025_tfnone_rfadx20,55,14,3.0,0.0025,none,adx20,0.0013941308443570222,-0.017700919261296244,19,0.2631578947368421,1.0683988888655709,0.027907356703183613,0.0008155766823751964,-0.0069027260328468065,6,0.5,1.150286305425603,0.05071672162164309,0.04101951002168233
lb55_atr14_m3.0_r0.0025_tfma100_rfadx20,55,14,3.0,0.0025,ma100,adx20,0.00013199552942877446,-0.017700919261296577,18,0.2222222222222222,1.006135898034172,0.002596534822821719,0.0008155766823751964,-0.0069027260328468065,6,0.5,1.150286305425603,0.05071672162164309,0.03769880164409958
lb55_atr14_m3.0_r0.005_tfnone_rfadx20,55,14,3.0,0.005,none,adx20,0.00247784046459687,-0.03512612465047704,19,0.2631578947368421,1.0602155650523077,0.027907356703183648,0.0016016508650307237,-0.013732899452206238,6,0.5,1.1470697072942335,0.050716721621643084,0.03751597065661421
lb55_atr14_m3.0_r0.005_tfma100_rfadx20,55,14,3.0,0.005,ma100,adx20,-4.895551975336865e-05,-0.03512612465047793,18,0.2222222222222222,0.998870861609008,0.002596534822821745,0.0016016508650307237,-0.013732899452206238,6,0.5,1.1470697072942335,0.050716721621643084,0.03369533408288339
lb55_atr20_m3.0_r0.0025_tfnone_rfadx20,55,20,3.0,0.0025,none,adx20,-0.0113050794216778,-0.023405164773930398,22,0.18181818181818182,0.628503667986521,-0.1952187254056873,0.0011981943893808467,-0.007190026205213806,6,0.5,1.2364791244218438,0.07436491098080814,0.01613888229416672
lb55_atr20_m3.0_r0.0025_tfma100_rfadx20,55,20,3.0,0.0025,ma100,adx20,-0.012655821990663507,-0.023405164773931175,21,0.14285714285714285,0.6008611043593624,-0.22934130600567385,0.0011981943893808467,-0.007190026205213806,6,0.5,1.2364791244218438,0.07436491098080814,0.012255075417539056
lb55_atr10_m3.0_r0.0025_tfnone_rfadx20,55,10,3.0,0.0025,none,adx20,-0.004263902754153448,-0.020875504772728704,21,0.2857142857142857,0.819167031383629,-0.07861174764768004,-0.00023309569960350274,-0.006792791126767339,6,0.5,0.9593990738051505,-0.016678554859560556,0.010985087449585441
lb55_atr10_m2.5_r0.0025_tfnone_rfadx20,55,10,2.5,0.0025,none,adx20,-0.009472825347459302,-0.02509461690843806,24,0.16666666666666666,0.7142594056274716,-0.14925766663752615,0.00023890941870052806,-0.006602915766116935,6,0.3333333333333333,1.0369552020703254,0.01651279849880356,0.00798225843228871
lb55_atr20_m3.0_r0.005_tfnone_rfadx20,55,20,3.0,0.005,none,adx20,-0.022789547444608038,-0.04631557289900623,22,0.18181818181818182,0.6253923873625024,-0.19521872540568727,0.0023686742420279128,-0.014300426203250005,6,0.5,1.2328553211757736,0.07436491098080816,0.0064551418559534125
lb55_atr10_m3.0_r0.0025_tfma100_rfadx20,55,10,3.0,0.0025,ma100,adx20,-0.00611627937846515,-0.020875504772728926,20,0.25,0.7558914428723426,-0.11784419629222946,-0.00023309569960350274,-0.006792791126767339,6,0.5,0.9593990738051505,-0.016678554859560556,0.0060542850328785605
