key,breakout_lookback,atr_period,atr_mult,risk_per_trade,trend_filter,regime_filter,is_return,is_mdd,is_trades,is_win_rate,is_pf,is_avg_r,oos_return,oos_mdd,oos_trades,oos_win_rate,oos_pf,oos_avg_r,rank_score
lb55_atr14_m3.0_r0.0025_tfnone_rfadx20,55,14,3.0,0.0025,none,adx20,0.0025241786786331932,-0.016154253404830565,18,0.2777777777777778,1.1311085889493302,0.053793237823440046,0.003826057299830543,-0.006150848325150338,6,0.6666666666666666,1.888271529647194,0.2463553337664884,0.09281698093776998
lb55_atr14_m3.0_r0.0025_tfma100_rfadx20,55,14,3.0,0.0025,ma100,adx20,0.002418756878449946,-0.016154253404830454,17,0.23529411764705882,1.1256460783473303,0.05461574840408121,0.003826057299830543,-0.006150848325150338,6,0.6666666666666666,1.888271529647194,0.2463553337664884,0.09278415444217264
lb55_atr14_m3.0_r0.005_tfnone_rfadx20,55,14,3.0,0.005,none,adx20,0.004742997912571489,-0.03208285154881052,18,0.2777777777777778,1.121973666412411,0.053793237823440095,0.0076341371951618164,-0.01223949463041285,6,0.6666666666666666,1.8814302842729023,0.24635533376648835,0.09186752078451263
lb55_atr14_m3.0_r0.005_tfma100_rfadx20,55,14,3.0,0.005,ma100,adx20,0.004531709884548096,-0.0320828515488103,17,0.23529411764705882,1.116564574212833,0.054615748404081246,0.0076341371951618164,-0.01223949463041285,6,0.6666666666666666,1.8814302842729023,0.24635533376648835,0.09178761537961266
lb55_atr20_m3.0_r0.0025_tfnone_rfadx20,55,20,3.0,0.0025,none,adx20,-0.009877845817139796,-0.02146242395800979,21,0.19047619047619047,0.6594311978036805,-0.17798494241115229,0.004264767191039853,-0.006094155842493509,6,0.6666666666666666,2.0980259339642937,0.2735463843503182,0.07002450974938257
lb55_atr20_m3.0_r0.0025_tfma100_rfadx20,55,20,3.0,0.0025,ma100,adx20,-0.009925433456538624,-0.021462423958009902,20,0.15,0.6577740208818316,-0.18779209388419082,0.004264767191039853,-0.006094155842493509,6,0.6666666666666666,2.0980259339642937,0.2735463843503182,0.0691275692000828
lb55_atr20_m3.0_r0.005_tfnone_rfadx20,55,20,3.0,0.005,none,adx20,-0.01996412221745547,-0.0425138049305519,21,0.19047619047619047,0.655852442180018,-0.1779849424111523,0.008514916990505439,-0.012122442503636366,6,0.6666666666666666,2.089581454932677,0.27354638435031814,0.0631064756157286
lb55_atr20_m3.0_r0.005_tfma100_rfadx20,55,20,3.0,0.005,ma100,adx20,-0.02005832342757141,-0.04251380493055168,20,0.15,0.6541953345176221,-0.18779209388419082,0.008514916990505439,-0.012122442503636366,6,0.6666666666666666,2.089581454932677,0.27354638435031814,0.06218855968683042
lb55_atr10_m3.0_r0.0025_tfnone_rfadx20,55,10,3.0,0.0025,none,adx20,-0.00354799978250242,-0.019797657669161417,20,0.3,0.844813679269008,-0.06838679027543397,0.0026410338913818165,-0.006583684766834241,6,0.6666666666666666,1.5988137755927847,0.17041450141758221,0.05712846321271493
lb55_atr10_m3.0_r0.0025_tfma100_rfadx20,55,10,3.0,0.0025,ma100,adx20,-0.003887415121188731,-0.019797657669161306,19,0.2631578947368421,0.8299100207918599,-0.07880056054730673,0.0026410338913818165,-0.006583684766834241,6,0.6666666666666666,1.5988137755927847,0.17041450141758221,0.05590803299750719
lb55_atr10_m3.0_r0.005_tfnone_rfadx20,55,10,3.0,0.005,none,adx20,-0.007398704823445956,-0.03924453850273335,20,0.3,0.8390964279465809,-0.06838679027543397,0.0052605487297763265,-0.013111111607257309,6,0.6666666666666666,1.5938063003038059,0.1704145014175821,0.05225900790317666
lb55_atr10_m3.0_r0.005_tfma100_rfadx20,55,10,3.0,0.005,ma100,adx20,-0.0080746819627453,-0.03924453850273335,19,0.2631578947368421,0.8242759224135325,-0.07880056054730676,0.0052605487297763265,-0.013111111607257309,6,0.6666666666666666,1.5938063003038059,0.1704145014175821,0.05088799798360608
lb55_atr10_m2.5_r0.0025_tfnone_rfadx20,55,10,2.5,0.0025,none,adx20,-0.007995122744033134,-0.023640219432473852,23,0.17391304347826086,0.7475778310630825,-0.13046325488311664,0.001188928443878634,-0.006676654394211168,7,0.42857142857142855,1.1650296408557987,0.06482929892486694,0.021697416042145704
lb55_atr10_m2.5_r0.0025_tfma100_rfadx20,55,10,2.5,0.0025,ma100,adx20,-0.008791239209763102,-0.023640219432474185,22,0.13636363636363635,0.7222198990599894,-0.15012831184650224,0.001188928443878634,-0.006676654394211168,7,0.42857142857142855,1.1650296408557987,0.06482929892486694,0.019352212862238455
lb55_atr14_m3.0_r0.0025_tfnone_rfnone,55,14,3.0,0.0025,none,none,0.0019403812494669381,-0.013694084166271492,19,0.2631578947368421,1.0957270792350329,0.040358748474033826,-0.001147832173726382,-0.009849293683692917,8,0.5,0.8762918965097577,-0.05240110584568299,0.01875527014649637
lb55_atr14_m3.0_r0.0025_tfma100_rfnone,55,14,3.0,0.0025,ma100,none,0.0018350208393000944,-0.013694084166271603,18,0.2222222222222222,1.0905387326148115,0.04038920350300567,-0.001147832173726382,-0.009849293683692917,8,0.5,0.8762918965097577,-0.05240110584568299,0.018677117219477356
lb55_atr14_m3.0_r0.005_tfnone_rfnone,55,14,3.0,0.005,none,none,0.0035693430977941087,-0.027230564971270854,19,0.2631578947368421,1.0874859984063718,0.04035874847403383,-0.002339149289807829,-0.01958891645155636,8,0.5,0.874399560505391,-0.052401105845682944,0.013718181638386593
lb55_atr14_m3.0_r0.005_tfma100_rfnone,55,14,3.0,0.005,ma100,none,0.003358301878369385,-0.027230564971270632,18,0.2222222222222222,1.0823306087509703,0.04038920350300565,-0.002339149289807829,-0.01958891645155636,8,0.5,0.874399560505391,-0.052401105845682944,0.013613954557183758
