key,breakout_lookback,atr_period,atr_mult,risk_per_trade,trend_filter,regime_filter,is_return,is_mdd,is_trades,is_win_rate,is_pf,is_avg_r,oos_return,oos_mdd,oos_trades,oos_win_rate,oos_pf,oos_avg_r,rank_score
lb55_atr14_m3.0_r0.0025_tfnone_rfadx20,55,14,3.0,0.0025,none,adx20,0.0011103436015105217,-0.018010741033080757,19,0.2631578947368421,1.0537306244802147,0.022045367559401865,0.0028530942845292895,-0.006181260803444277,6,0.6666666666666666,1.6583362691702832,0.18194087959413116,0.07283631632500077
lb55_atr14_m3.0_r0.005_tfnone_rfadx20,55,14,3.0,0.005,none,adx20,0.0019086216564339065,-0.035735815393340475,19,0.2631578947368421,1.0457548384127717,0.022045367559401882,0.005684402577204928,-0.012300037508276573,6,0.6666666666666666,1.652939408753354,0.1819408795941312,0.07049138412515689
lb55_atr14_m3.0_r0.0025_tfma100_rfadx20,55,14,3.0,0.0025,ma100,adx20,-0.002159144576121319,-0.018010741033080202,18,0.2222222222222222,0.9091213792111907,-0.04464514008124267,0.0028530942845292895,-0.006181260803444277,6,0.6666666666666666,1.6583362691702832,0.18194087959413116,0.06401123015118537
lb55_atr14_m3.0_r0.005_tfma100_rfadx20,55,14,3.0,0.005,ma100,adx20,-0.004635042863351813,-0.03573581539334092,18,0.2222222222222222,0.9029592663458951,-0.04464514008124262,0.005684402577204928,-0.012300037508276573,6,0.6666666666666666,1.652939408753354,0.1819408795941312,0.06021196216599465
lb55_atr10_m3.0_r0.0025_tfnone_rfadx20,55,10,3.0,0.0025,none,adx20,-0.0019274473939856485,-0.01860494412375968,20,0.3,0.9092886233019067,-0.03699762224033144,0.001969400107430408,-0.006574247188546822,6,0.6666666666666666,1.4379394965484533,0.1250084010000889,0.05056574622929496
lb55_atr20_m3.0_r0.0025_tfnone_rfadx20,55,20,3.0,0.0025,none,adx20,-0.008346795903374948,-0.020521112423829813,21,0.19047619047619047,0.6962871432862652,-0.1498662030546483,0.002581619180760164,-0.006058425869937989,6,0.6666666666666666,1.6719714133737196,0.16429636968840353,0.04671501079975648
lb55_atr10_m3.0_r0.005_tfnone_rfadx20,55,10,3.0,0.005,none,adx20,-0.0041620496147766195,-0.03690061893122776,20,0.3,0.9026856042979695,-0.036997622240331436,0.003915488993062599,-0.013081861076704282,6,0.6666666666666666,1.4337881045314658,0.1250084010000889,0.046226866189197656
lb55_atr10_m3.0_r0.0025_tfma100_rfadx20,55,10,3.0,0.0025,ma100,adx20,-0.005205165667464984,-0.01860494412375968,19,0.2631578947368421,0.7842219838301773,-0.10400824906506001,0.001969400107430408,-0.006574247188546822,6,0.6666666666666666,1.4379394965484533,0.1250084010000889,0.04191414344461235
lb55_atr20_m3.0_r0.005_tfnone_rfadx20,55,20,3.0,0.005,none,adx20,-0.016924422488390656,-0.04066623465220476,21,0.19047619047619047,0.6923341481128277,-0.14986620305464832,0.005142153903190394,-0.012051336971466098,6,0.6666666666666666,1.666264744926577,0.16429636968840344,0.039732112451425855
lb55_atr20_m3.0_r0.0025_tfma100_rfadx20,55,20,3.0,0.0025,ma100,adx20,-0.01107663594507391,-0.0205211124238297,20,0.15,0.6321491026754553,-0.20933376001887027,0.002581619180760164,-0.006058425869937989,6,0.6666666666666666,1.6719714133737196,0.16429636968840353,0.03960972212020904
lb55_atr10_m3.0_r0.005_tfma100_rfadx20,55,10,3.0,0.005,ma100,adx20,-0.0107016490920534,-0.0369006189312282,19,0.2631578947368421,0.778791775574643,-0.10400824906506,0.003915488993062599,-0.013081861076704282,6,0.6666666666666666,1.4337881045314658,0.1250084010000889,0.03611973137566437
lb55_atr20_m3.0_r0.005_tfma100_rfadx20,55,20,3.0,0.005,ma100,adx20,-0.02233858564305713,-0.0406662346522042,20,0.15,0.6284205137588602,-0.20933376001887033,0.005142153903190394,-0.012051336971466098,6,0.6666666666666666,1.666264744926577,0.16429636968840344,0.03142123463673994
lb55_atr10_m2.5_r0.0025_tfnone_rfadx20,55,10,2.5,0.0025,none,adx20,-0.00709120225953741,-0.02275055484903543,23,0.17391304347826086,0.7695859844596016,-0.11538975593541498,0.00012659831255423803,-0.006774866710528293,7,0.42857142857142855,1.0150230164024365,0.007002298521899526,0.010846916553643867
lb55_atr10_m2.5_r0.005_tfnone_rfadx20,55,10,2.5,0.005,none,adx20,-0.014595350465437584,-0.045025546525374605,23,0.17391304347826086,0.7634540370033911,-0.11538975593541496,0.0002023632673853193,-0.013486276913509454,7,0.42857142857142855,1.0119705652104938,0.00700229852189962,0.002524346852150227
lb55_atr10_m2.5_r0.0025_tfma100_rfadx20,55,10,2.5,0.0025,ma100,adx20,-0.011251158584148047,-0.022750554849036098,22,0.09090909090909091,0.6680936022976536,-0.19173828790416367,0.00012659831255423803,-0.006774866710528293,7,0.42857142857142855,1.0150230164024365,0.007002298521899526,0.0012287696476030237
lb55_atr14_m3.0_r0.0025_tfnone_rfnone,55,14,3.0,0.0025,none,none,0.0005273694874330381,-0.015555214060619327,20,0.25,1.0243236893219034,0.010869996190667827,-0.0029401285889671946,-0.010664695093052123,8,0.5,0.7095988858577146,-0.13989135596493685,-0.004212448428060778
lb55_atr10_m2.5_r0.005_tfma100_rfadx20,55,10,2.5,0.005,ma100,adx20,-0.022844837196363543,-0.04502554652537483,22,0.09090909090909091,0.6625011841643013,-0.19173828790416358,0.0002023632673853193,-0.013486276913509454,7,0.42857142857142855,1.0119705652104938,0.00700229852189962,-0.008928423678842435
lb55_atr14_m3.0_r0.005_tfnone_rfnone,55,14,3.0,0.005,none,none,0.0007382777175195532,-0.030901841568559685,20,0.25,1.016923848965849,0.010869996190667846,-0.005917955740444958,-0.02120724890764092,8,0.5,0.7084404311060918,-0.13989135596493676,-0.011382971768447412
lb55_atr14_m3.0_r0.0025_tfma100_rfnone,55,14,3.0,0.0025,ma100,none,-0.0027402147772239704,-0.01555521406061977,19,0.21052631578947367,0.8893805302050136,-0.05289866217250766,-0.0029401285889671946,-0.010664695093052123,8,0.5,0.7095988858577146,-0.13989135596493685,-0.01202600527173029
lb55_atr14_m3.0_r0.005_tfma100_rfnone,55,14,3.0,0.005,ma100,none,-0.005797743053182036,-0.030901841568560018,19,0.21052631578947367,0.8832532112446163,-0.05289866217250765,-0.005917955740444958,-0.02120724890764092,8,0.5,0.7084404311060918,-0.13989135596493676,-0.020000276263973653
lb55_atr10_m3.0_r0.0025_tfnone_rfnone,55,10,3.0,0.0025,none,none,-0.0030058551302714065,-0.016671335424237266,21,0.2857142857142857,0.8677509574696682,-0.05380750503484476,-0.0038344340025558976,-0.010413555926601537,8,0.5,0.6276575011507102,-0.18341062419833473,-0.021830477581702337
lb30_atr14_m3.0_r0.0025_tfma100_rfadx20,30,14,3.0,0.0025,ma100,adx20,-0.01549998294564714,-0.02884927800692738,25,0.24,0.5896881834326428,-0.23370380162077822,-0.001659523750255576,-0.009394011541442482,8,0.5,0.82366949016573,-0.08113222822692161,-0.02574886105434503
lb10_atr20_m3.0_r0.0025_tfma100_rfadx20,10,20,3.0,0.0025,ma100,adx20,-0.034548324756950355,-0.04262767843247717,40,0.2,0.45960964850117453,-0.33358882969974146,0.0001729689778617871,-0.011218823118415377,10,0.4,1.014993963937006,0.0031723548522431923,-0.028391613523342383
lb55_atr20_m3.0_r0.0025_tfnone_rfnone,55,20,3.0,0.0025,none,none,-0.011487440888362177,-0.020570282853897615,23,0.17391304347826086,0.6292025920498128,-0.18840054473922854,-0.002693967288419974,-0.011101131127240649,8,0.5,0.7045138584497518,-0.12992396385531502,-0.029670208435900194
lb55_atr10_m3.0_r0.0025_tfma100_rfnone,55,10,3.0,0.0025,ma100,none,-0.006280031860870894,-0.016671335424238265,20,0.25,0.7546721935593858,-0.11830809465806255,-0.0038344340025558976,-0.010413555926601537,8,0.5,0.6276575011507102,-0.18341062419833473,-0.02996926994910487
lb55_atr10_m3.0_r0.005_tfnone_rfnone,55,10,3.0,0.005,none,none,-0.006317506333209155,-0.03309724683588566,21,0.2857142857142857,0.8615079941192239,-0.05380750503484476,-0.007697861798167005,-0.02071518378757231,8,0.5,0.6268412341282336,-0.1834106241983347,-0.03061548039274624
lb55_atr14_m2.5_r0.0025_tfnone_rfadx20,55,14,2.5,0.0025,none,adx20,-0.006438810779906601,-0.017683132014830072,21,0.23809523809523808,0.7449799853519286,-0.11780955974026568,-0.004161687069868525,-0.0080077654738413,9,0.4444444444444444,0.5249329590101061,-0.1792430034971263,-0.031120892243324563
lb10_atr14_m3.0_r0.0025_tfma100_rfadx20,10,14,3.0,0.0025,ma100,adx20,-0.028329891703857468,-0.03965537147786269,38,0.23684210526315788,0.5027754607863592,-0.2885246781980499,-0.0013941695036713275,-0.011311030513410869,10,0.4,0.8971275283720237,-0.05192534083014875,-0.03291851251985999
lb30_atr20_m3.0_r0.0025_tfma100_rfadx20,30,20,3.0,0.0025,ma100,adx20,-0.020967467815454444,-0.028533913779343112,26,0.15384615384615385,0.502415148698397,-0.30371960362131545,-0.0014305754741184007,-0.009848389546294856,8,0.5,0.837347823760484,-0.07188719157113581,-0.03343099856137638
