key,breakout_lookback,atr_period,atr_mult,risk_per_trade,trend_filter,regime_filter,is_return,is_mdd,is_trades,is_win_rate,is_pf,is_avg_r,oos_return,oos_mdd,oos_trades,oos_win_rate,oos_pf,oos_avg_r,rank_score
lb55_atr14_m3.0_r0.0025_tfnone_rfadx20,55,14,3.0,0.0025,none,adx20,0.001741797918623389,-0.017736792567838666,19,0.2631578947368421,1.0869336651454398,0.03487760172818851,0.0027562256470743396,-0.006189126716308668,6,0.6666666666666666,1.634865866610467,0.17574444254636068,0.07311035921146507
lb55_atr14_m3.0_r0.005_tfnone_rfadx20,55,14,3.0,0.005,none,adx20,0.0031747198881537653,-0.03519669361864941,19,0.2631578947368421,1.0784702366035699,0.03487760172818838,0.005490266485251194,-0.01231569637689034,6,0.6666666666666666,1.6295747625364916,0.1757444425463607,0.0710295597707541
lb55_atr14_m3.0_r0.0025_tfma100_rfadx20,55,14,3.0,0.0025,ma100,adx20,-0.0015297525016348956,-0.017736792567837778,18,0.2222222222222222,0.9338672603711736,-0.031100004014190177,0.0027562256470743396,-0.006189126716308668,6,0.6666666666666666,1.634865866610467,0.17574444254636068,0.06425792376976104
lb55_atr14_m3.0_r0.005_tfma100_rfadx20,55,14,3.0,0.005,ma100,adx20,-0.0033772137710508243,-0.035196693618649744,18,0.2222222222222222,0.92739615443628,-0.03110000401419017,0.005490266485251194,-0.01231569637689034,6,0.6666666666666666,1.6295747625364916,0.1757444425463607,0.06072187125889733
lb55_atr10_m3.0_r0.0025_tfnone_rfadx20,55,10,3.0,0.0025,none,adx20,-0.001156017427527578,-0.01809261761588521,20,0.3,0.9435473938204835,-0.021959769140219704,0.0018383214266930459,-0.006581652089751144,6,0.6666666666666666,1.408147745008088,0.11658855623414606,0.05063696218378684
lb55_atr10_m3.0_r0.005_tfnone_rfadx20,55,10,3.0,0.005,none,adx20,-0.0026201023375042043,-0.03589330075763719,20,0.3,0.9364531392215123,-0.02195976914021975,0.00365303457783539,-0.01309659914428829,6,0.6666666666666666,1.4041081796358674,0.11658855623414603,0.0466369731353532
lb55_atr10_m2.5_r0.0025_tfnone_rfadx20,55,10,2.5,0.0025,none,adx20,-0.009568080072490881,-0.025188369353171036,24,0.16666666666666666,0.7122103934247881,-0.15077820699644767,0.002867500668973566,-0.006654612744665944,6,0.5,1.515551506379898,0.1839235407949156,0.04574086408461038
lb55_atr10_m3.0_r0.0025_tfma100_rfadx20,55,10,3.0,0.0025,ma100,adx20,-0.004436269114125202,-0.01809261761588532,19,0.2631578947368421,0.8100492630679714,-0.08817893001231085,0.0018383214266930459,-0.006581652089751144,6,0.6666666666666666,1.408147745008088,0.11658855623414606,0.041964941975608544
lb55_atr20_m3.0_r0.0025_tfnone_rfadx20,55,20,3.0,0.0025,none,adx20,-0.01089002662984595,-0.023421012789489937,22,0.18181818181818182,0.6372062369188602,-0.18796839565681953,0.0025287901338901797,-0.006068305772463756,6,0.6666666666666666,1.6565458426523725,0.16089134540672292,0.040324539726829825
lb55_atr10_m2.5_r0.005_tfnone_rfadx20,55,10,2.5,0.005,none,adx20,-0.019511801390395656,-0.049790172953019685,24,0.16666666666666666,0.7070052770181909,-0.15077820699644764,0.0057008162859149,-0.0132453376152174,6,0.5,1.5109448519903674,0.1839235407949155,0.03752218862768364
lb55_atr10_m3.0_r0.005_tfma100_rfadx20,55,10,3.0,0.005,ma100,adx20,-0.009169827676729136,-0.035893300757637525,19,0.2631578947368421,0.8042734257724541,-0.08817893001231085,0.00365303457783539,-0.01309659914428829,6,0.6666666666666666,1.4041081796358674,0.11658855623414603,0.03650753316517885
lb55_atr10_m2.5_r0.0025_tfma100_rfadx20,55,10,2.5,0.0025,ma100,adx20,-0.013717659106107782,-0.025188369353170592,23,0.08695652173913043,0.6227174082692015,-0.2253458658822522,0.002867500668973566,-0.006654612744665944,6,0.5,1.515551506379898,0.1839235407949156,0.036409207022841276
lb55_atr20_m3.0_r0.0025_tfma100_rfadx20,55,20,3.0,0.0025,ma100,adx20,-0.013612865622141035,-0.02342101278948927,21,0.14285714285714285,0.5829312520962084,-0.24641855431808685,0.0025287901338901797,-0.006068305772463756,6,0.6666666666666666,1.6565458426523725,0.16089134540672292,0.0334149859567984
lb55_atr20_m3.0_r0.005_tfnone_rfadx20,55,20,3.0,0.005,none,adx20,-0.02196793286242993,-0.04634654669175542,22,0.18181818181818182,0.633978036600761,-0.18796839565681955,0.005036228804153664,-0.012070998775734143,6,0.6666666666666666,1.6509093594821704,0.16089134540672287,0.03180449073848549
lb55_atr10_m2.5_r0.005_tfma100_rfadx20,55,10,2.5,0.005,ma100,adx20,-0.027720129195708543,-0.049790172953019685,23,0.08695652173913043,0.6178647539542066,-0.2253458658822521,0.0057008162859149,-0.0132453376152174,6,0.5,1.5109448519903674,0.1839235407949155,0.026367795470613107
lb55_atr20_m3.0_r0.005_tfma100_rfadx20,55,20,3.0,0.005,ma100,adx20,-0.027354319528023363,-0.04634654669175564,21,0.14285714285714285,0.579806262651064,-0.24641855431808685,0.005036228804153664,-0.012070998775734143,6,0.6666666666666666,1.6509093594821704,0.16089134540672287,0.023697424229635708
lb55_atr14_m3.0_r0.0025_tfnone_rfnone,55,14,3.0,0.0025,none,none,0.0011584560913135977,-0.015280580569711155,20,0.25,1.055026181106825,0.023060618651015056,-0.003036437641365075,-0.010743561498078091,8,0.5,0.7003023128510494,-0.1445386837507647,-0.0036563834527735964
lb55_atr14_m3.0_r0.005_tfnone_rfnone,55,14,3.0,0.005,none,none,0.0020028970015992797,-0.03036001711073566,20,0.25,1.0472723640679886,0.023060618651015063,-0.0061098521272831,-0.021363152793030693,8,0.5,0.6991846204700002,-0.14453868375076465,-0.010725759022410034
lb55_atr14_m3.0_r0.0025_tfma100_rfnone,55,14,3.0,0.0025,ma100,none,-0.0021111892150684763,-0.015280580569711488,19,0.21052631578947367,0.9125624116118709,-0.04006642800372112,-0.003036437641365075,-0.010743561498078091,8,0.5,0.7003023128510494,-0.1445386837507647,-0.011493280941355594
lb55_atr14_m3.0_r0.005_tfma100_rfnone,55,14,3.0,0.005,ma100,none,-0.004541383249219488,-0.030360017110735882,19,0.21052631578947367,0.9061984817992194,-0.040066428003721156,-0.0061098521272831,-0.021363152793030693,8,0.5,0.6991846204700002,-0.14453868375076465,-0.019366721431226253
lb55_atr10_m3.0_r0.0025_tfnone_rfnone,55,10,3.0,0.0025,none,none,-0.0022352586864290425,-0.016157999497183773,21,0.2857142857142857,0.8982090136483769,-0.03948574017759553,-0.003964753419668177,-0.010535639282765796,8,0.5,0.6152522593305563,-0.1897255077727919,-0.021390549457847716
lb55_atr14_m2.5_r0.0025_tfnone_rfadx20,55,14,2.5,0.0025,none,adx20,-0.0018701805423499973,-0.02063080042365162,22,0.22727272727272727,0.9331611255334493,-0.032361158407635454,-0.004258310844082791,-0.008087758556483027,9,0.4444444444444444,0.5139227066126824,-0.18343935243475012,-0.021473219086912885
