key,breakout_lookback,atr_period,atr_mult,risk_per_trade,trend_filter,regime_filter,is_return,is_mdd,is_trades,is_win_rate,is_pf,is_avg_r,oos_return,oos_mdd,oos_trades,oos_win_rate,oos_pf,oos_avg_r,rank_score
lb55_atr14_m3.0_r0.0025_tfnone_rfadx20,55,14,3.0,0.0025,none,adx20,0.0022245026941645207,-0.01644834600523537,19,0.2631578947368421,1.1137721716342706,0.04485158539571882,0.0028923162148219994,-0.00615084832515056,6,0.6666666666666666,1.6721159566191965,0.18413306250376268,0.07683681646047505
lb55_atr14_m3.0_r0.0025_tfma100_rfadx20,55,14,3.0,0.0025,ma100,adx20,0.002119112406818724,-0.01644834600523537,18,0.2222222222222222,1.1083933845264686,0.045131642475895406,0.0028923162148219994,-0.00615084832515056,6,0.6666666666666666,1.6721159566191965,0.18413306250376268,0.07675741856105298
lb55_atr14_m3.0_r0.005_tfnone_rfadx20,55,14,3.0,0.005,none,adx20,0.004142319438293907,-0.032661513950207444,19,0.2631578947368421,1.1049057523089356,0.04485158539571886,0.005763145774176914,-0.012239494630413073,6,0.6666666666666666,1.6666452161442629,0.1841330625037627,0.07522612185913691
lb55_atr14_m3.0_r0.005_tfma100_rfadx20,55,14,3.0,0.005,ma100,adx20,0.003931157727319112,-0.032661513950207444,18,0.2222222222222222,1.0995789453926972,0.045131642475895434,0.005763145774176914,-0.012239494630413073,6,0.6666666666666666,1.6666452161442629,0.1841330625037627,0.07509967261109318
lb55_atr10_m2.5_r0.0025_tfnone_rfadx20,55,10,2.5,0.0025,none,adx20,-0.008299935395832181,-0.023940224826245582,24,0.16666666666666666,0.7404520530409321,-0.12999577464795994,0.0028708412139291095,-0.006676654394211168,6,0.5,1.518528109348595,0.18409471820358136,0.04868323623698012
lb55_atr20_m3.0_r0.0025_tfnone_rfadx20,55,20,3.0,0.0025,none,adx20,-0.010233570144167703,-0.021813986256902562,22,0.18181818181818182,0.6514412979915978,-0.17618033172056188,0.0028965478689830793,-0.006094155842493398,6,0.6666666666666666,1.7467756578628968,0.18451875750634586,0.04782033419452089
lb55_atr20_m3.0_r0.0025_tfma100_rfadx20,55,20,3.0,0.0025,ma100,adx20,-0.010281140686604573,-0.021813986256902673,21,0.14285714285714285,0.649804198714763,-0.18543454213818947,0.0028965478689830793,-0.006094155842493398,6,0.6666666666666666,1.7467756578628968,0.18451875750634586,0.04697199449647511
lb55_atr10_m2.5_r0.0025_tfma100_rfadx20,55,10,2.5,0.0025,ma100,adx20,-0.00909580723940695,-0.023940224826245915,23,0.13043478260869565,0.7153358283050247,-0.14878550390706116,0.0028708412139291095,-0.006676654394211168,6,0.5,1.518528109348595,0.18409471820358136,0.04641727223747304
lb55_atr10_m3.0_r0.0025_tfnone_rfadx20,55,10,3.0,0.0025,none,adx20,-0.0038031490459959905,-0.02004864608171497,21,0.2857142857142857,0.8354896156607348,-0.06988579822651142,0.0019132701753885595,-0.006583684766834463,6,0.6666666666666666,1.434119661405133,0.12132584873036197,0.045160730470650334
lb55_atr10_m3.0_r0.0025_tfma100_rfadx20,55,10,3.0,0.0025,ma100,adx20,-0.004142477474752271,-0.02004864608171486,20,0.25,0.8207504463047348,-0.07985383038234442,0.0019132701753885595,-0.006583684766834463,6,0.6666666666666666,1.434119661405133,0.12132584873036197,0.043981068585836634
lb55_atr10_m2.5_r0.005_tfnone_rfadx20,55,10,2.5,0.005,none,adx20,-0.016996932859504987,-0.04735296586049964,24,0.16666666666666666,0.734748889356439,-0.12999577464795994,0.005707664139831259,-0.01328905342302189,6,0.5,1.513906446777659,0.1840947182035814,0.04118282685646675
lb55_atr20_m3.0_r0.005_tfnone_rfadx20,55,20,3.0,0.005,none,adx20,-0.020668346428575957,-0.043201825620066914,22,0.18181818181818182,0.6479857685727443,-0.17618033172056188,0.00577338020360485,-0.012122442503636588,6,0.6666666666666666,1.7407843505166012,0.18451875750634594,0.039992177055688194
lb55_atr10_m3.0_r0.005_tfnone_rfadx20,55,10,3.0,0.005,none,adx20,-0.007907031344646764,-0.03973655627849171,21,0.2857142857142857,0.8299217694038541,-0.06988579822651142,0.003803572334982297,-0.01311111160725742,6,0.6666666666666666,1.4299672084980941,0.1213258487303619,0.03976077600059082
lb55_atr20_m3.0_r0.005_tfma100_rfadx20,55,20,3.0,0.005,ma100,adx20,-0.020762479948544854,-0.043201825620067136,21,0.14285714285714285,0.6463485346184855,-0.1854345421381895,0.00577338020360485,-0.012122442503636588,6,0.6666666666666666,1.7407843505166012,0.18451875750634594,0.039122882603640025
lb55_atr10_m2.5_r0.005_tfma100_rfadx20,55,10,2.5,0.005,ma100,adx20,-0.018573452086545705,-0.04735296586049986,23,0.13043478260869565,0.7096804024028486,-0.14878550390706116,0.005707664139831259,-0.01328905342302189,6,0.5,1.513906446777659,0.1840947182035814,0.03856607278111435
lb55_atr10_m3.0_r0.005_tfma100_rfadx20,55,10,3.0,0.005,ma100,adx20,-0.008582662305567035,-0.03973655627849193,20,0.25,0.8152633108932545,-0.07985383038234445,0.003803572334982297,-0.01311111160725742,6,0.6666666666666666,1.4299672084980941,0.1213258487303619,0.03843062544017998
lb55_atr14_m3.0_r0.0025_tfnone_rfnone,55,14,3.0,0.0025,none,none,0.0016408797745739445,-0.013988912164040634,20,0.25,1.0797727312664511,0.03253590313516897,-0.0014858134666677625,-0.009429340640103256,8,0.5,0.8287994464545263,-0.07096707514089359,0.013699728272343201
